goodreads_book_id,tag_id,count
3980,26740,63
3980,19983,63
3980,33012,60
3980,17086,60
3980,3392,55
3980,6973,55
3980,20785,55
3980,22753,54
3980,25020,54
3980,25034,54
3980,7484,54
3980,3677,54
3980,22034,52
3980,6949,51
3980,12323,51
3980,11505,50
3980,6948,50
3980,12315,49
3980,6836,49
3980,9221,48
3980,25436,48
3980,19980,48
3980,10397,47
3980,21438,47
3980,21473,47
3980,25033,46
3980,21892,46
3980,21464,44
3980,7852,43
3980,21472,43
3980,30573,41
3980,11497,40
3980,11221,40
3980,22111,40
3980,10404,40
3980,17116,40
3980,3676,39
3980,15169,38
3980,20824,38
3980,33124,37
3980,1173,36
3980,30521,35
3980,33023,35
3980,20671,35
3980,27535,34
3980,20926,34
3980,19867,34
4325,30574,2596
4325,11557,865
4325,32989,680
4325,33114,657
4325,5207,502
4325,8055,464
4325,26138,460
4325,25438,263
4325,11743,260
4325,8717,258
4325,6750,207
4325,22743,191
4325,1499,154
4325,29452,132
4325,30521,87
4325,22753,77
4325,15169,76
4325,14370,72
4325,20774,64
4325,28525,63
4325,33004,63
4325,18045,61
4325,33124,58
4325,26598,55
4325,25436,49
4325,9886,45
4325,33023,44
4325,29464,43
4325,7852,42
4325,32996,42
4325,18851,40
4325,33012,39
4325,10210,38
4325,33311,38
4325,25149,37
4325,17213,36
4325,11590,33
4325,25150,33
4325,28974,32
4325,1078,31
4325,18640,30
4325,33045,30
4325,29475,30
4325,11221,29
4325,24960,28
4325,20849,28
4325,25151,28
4325,11505,27
4325,3392,27
4325,22689,27
4325,18054,27
4325,14064,26
4325,25765,25
4325,22034,25
4325,25147,25
4325,11503,25
4325,3389,24
4325,5090,24
4325,8067,24
4325,25630,24
4325,2104,23
4325,21274,23
4325,8076,23
4325,28532,23
4325,8084,23
4325,26459,23
4325,22944,22
4325,9221,21
4325,5481,21
4325,9328,21
4325,30573,20
4325,9959,20
4325,33153,19
4325,10093,19
4325,25822,19
4325,6729,19
4325,1506,19
4325,33116,18
4325,29457,18
4325,24995,18
4325,22733,18
4325,27847,18
4325,33044,18
4325,32586,17
4325,19524,17
4325,4949,17
4325,722,17
4325,8922,17
4325,25146,17
4325,28528,17
4325,29473,17
4325,25423,17
4325,11497,16
4325,33125,16
4325,25148,16
4325,24993,15
4325,29316,15
4325,5180,15
4325,33133,15
4325,33034,15
4516,30574,1973
4516,11557,362
4516,8717,325
4516,33114,235
4516,14821,154
4516,11743,141
4516,20939,137
4516,11305,114
4516,13446,107
4516,5207,105
4516,22743,84
4516,32989,81
4516,26138,76
4516,28261,72
4516,28259,68
4516,14487,66
4516,11590,57
4516,22753,56
4516,18919,36
4516,30358,36
4516,11570,35
4516,9221,34
4516,10197,34
4516,28269,32
4516,14467,30
4516,20774,29
4516,25150,29
4516,8055,29
4516,30521,28
4516,18045,26
4516,6288,24
4516,6290,24
4516,25152,23
4516,29076,22
4516,29452,20
4516,17213,20
4516,3371,19
4516,25151,19
4516,9886,19
4516,20994,19
4516,10932,19
4516,3911,19
4516,21989,18
4516,24999,18
4516,20849,17
4516,5090,17
4516,24997,17
4516,22034,16
4516,3392,16
4516,4461,16
4516,28525,16
4516,1691,15
4516,28268,15
4516,22973,14
4516,25153,14
4516,923,14
4516,10210,14
4516,25149,14
4516,24996,14
4516,10862,14
4516,3389,13
4516,1078,13
4516,10859,13
4516,24960,12
4516,32586,12
4516,31140,12
4516,10093,11
4516,25148,11
4516,31133,11
4516,19524,11
4516,4949,11
4516,22009,11
4516,28262,11
4516,31617,10
4516,29011,10
4516,33124,10
4516,1642,10
4516,3379,10
4516,20989,10
4516,29316,10
4516,26771,10
4516,5481,10
4516,8507,10
4516,20205,10
4516,33220,10
4516,15169,9
4516,1128,9
4516,11505,9
4516,22352,9
4516,20781,9
4516,12600,9
4516,18326,9
4516,21111,9
4516,5180,9
4516,20125,9
4516,25195,9
4516,16798,9
4516,7852,8
4516,751,8
4516,15409,8
4538,30574,5192
4538,33114,370
4538,11743,318
4538,21457,303
4538,11557,291
4538,6953,244
4538,25438,189
4538,32989,172
4538,6888,172
4538,19974,162
4538,6857,122
4538,6895,116
4538,8717,108
4538,17124,104
4538,21470,99
4538,5207,85
4538,26735,85
4538,6828,84
4538,21474,77
4538,21447,77
4538,12600,76
4538,22743,74
4538,16799,68
4538,16805,66
4538,21459,61
4538,19983,55
4538,17129,47
4538,6914,45
4538,25436,45
4538,6920,42
4538,8055,40
4538,7457,37
4538,6838,35
4538,21464,35
4538,21472,34
4538,18045,32
4538,25114,32
4538,21473,31
4538,6960,30
4538,21462,30
4538,19980,29
4538,3371,28
4538,7484,28
4538,7852,27
4538,21456,26
4538,9221,25
4538,3677,25
4538,3389,24
4538,33124,24
4538,6597,24
4538,33012,23
4538,8067,23
4538,6976,23
4538,6977,23
4538,21448,23
4538,29452,22
4538,22753,21
4538,24960,21
4538,33165,20
4538,6909,20
4538,26740,20
4538,15048,20
4538,4949,20
4538,22034,19
4538,3392,19
4538,21449,19
4538,2104,18
4538,6829,18
4538,12315,18
4538,3676,18
4538,21465,18
4538,30860,17
4538,31359,17
4538,17090,16
4538,9537,16
4538,15169,15
4538,20849,15
4538,22689,15
4538,11221,15
4538,33023,15
4538,1173,14
4538,3679,14
4538,33116,13
4538,12948,13
4538,10397,13
4538,17086,13
4538,15960,13
4538,19979,13
4538,6596,13
4538,21463,13
4538,21455,13
4538,7399,13
4538,20774,12
4538,6847,12
4538,1416,12
4538,32996,12
4538,25014,11
4538,3379,11
4538,8075,11
4538,3671,11
5148,7457,3018
5148,11557,1450
5148,33114,969
5148,30574,910
5148,26735,545
5148,7404,526
5148,18367,325
5148,5207,324
5148,22743,309
5148,25114,284
5148,14370,273
5148,26740,179
5148,22034,174
5148,12315,174
5148,32130,149
5148,25438,106
5148,7423,104
5148,2277,103
5148,12948,100
5148,22753,97
5148,2313,92
5148,30521,91
5148,12600,91
5148,24960,86
5148,4834,85
5148,32917,83
5148,26251,79
5148,1642,78
5148,25191,77
5148,4949,75
5148,3885,75
5148,923,74
5148,25761,74
5148,18045,73
5148,26754,73
5148,29452,69
5148,1659,69
5148,2312,66
5148,26752,65
5148,30573,64
5148,25171,61
5148,26246,59
5148,2104,57
5148,21989,57
5148,20849,55
5148,32812,54
5148,6828,52
5148,18318,52
5148,11743,49
5148,4514,49
5148,9886,48
5148,7417,48
5148,8055,47
5148,20774,45
5148,30860,45
5148,33012,44
5148,26257,44
5148,20282,43
5148,32586,42
5148,7478,42
5148,21406,42
5148,14487,41
5148,33023,40
5148,7422,38
5148,11505,37
5148,13207,37
5148,5153,36
5148,33124,35
5148,25011,35
5148,442,33
5148,27535,32
5148,18292,32
5148,15169,30
5148,28964,30
5148,14379,30
5148,14552,29
5148,32906,29
5148,25765,28
5148,22689,28
5148,16530,28
5148,25234,27
5148,20824,27
5148,3371,27
5148,11798,27
5148,1619,27
5148,14403,26
5148,11590,25
5148,7852,25
5148,30635,25
5148,6953,24
5148,30672,24
5148,12290,24
5148,25150,23
5148,8067,23
5148,3271,23
5148,22944,23
5148,9147,23
5148,30590,23
5148,10651,23
5148,25149,22
5452,30574,3716
5452,33114,1792
5452,32989,765
5452,11743,519
5452,5207,518
5452,6750,503
5452,27199,439
5452,11557,391
5452,26138,285
5452,8055,281
5452,22743,269
5452,8717,260
5452,29452,204
5452,25438,145
5452,12600,121
5452,33012,111
5452,22753,100
5452,7852,85
5452,6828,73
5452,2612,71
5452,9221,70
5452,15169,70
5452,33124,66
5452,29464,65
5452,18045,62
5452,33023,53
5452,20774,51
5452,28945,50
5452,20849,45
5452,615,42
5452,14370,41
5452,22689,37
5452,32996,37
5452,27846,37
5452,6766,36
5452,28974,36
5452,33004,36
5452,8067,35
5452,24960,33
5452,27845,32
5452,33153,31
5452,25436,31
5452,33165,30
5452,9886,30
5452,19983,30
5452,5481,28
5452,11590,27
5452,6829,25
5452,1078,25
5452,3389,24
5452,27535,24
5452,11221,24
5452,6729,24
5452,25150,23
5452,6838,23
5452,33125,23
5452,22034,22
5452,3392,22
5452,3371,22
5452,18640,22
5452,29457,22
5452,617,21
5452,6953,20
5452,5090,20
5452,1010,20
5452,25765,19
5452,33116,19
5452,13240,18
5452,8084,18
5452,13242,18
5452,29466,18
5452,17213,17
5452,30521,17
5452,10197,17
5452,25153,17
5452,20781,17
5452,10210,17
5452,6949,17
5452,15048,17
5452,5180,17
5452,13794,17
5452,29492,17
5452,6857,16
5452,14064,16
5452,3379,16
5452,7484,16
5452,16381,16
5452,25234,15
5452,11550,15
5452,23037,15
5452,33138,15
5452,32973,15
5452,10644,14
5452,5444,14
5452,2277,14
5452,941,14
5452,25148,14
5452,31155,14
5452,7924,14
5452,33045,14
5453,30574,1163
5453,32989,679
5453,5207,455
5453,11743,429
5453,27199,413
5453,6750,408
5453,11557,352
5453,26138,262
5453,8717,245
5453,22743,217
5453,29452,181
5453,25438,127
5453,12600,120
5453,33114,103
5453,33012,101
5453,22753,82
5453,7852,79
5453,33124,66
5453,2612,64
5453,18045,62
5453,9221,60
5453,6828,59
5453,29464,58
5453,33023,47
5453,20774,44
5453,20849,44
5453,8055,39
5453,14370,38
5453,27846,38
5453,22689,37
5453,33004,36
5453,6766,35
5453,25436,33
5453,28974,32
5453,28945,32
5453,27845,29
5453,8067,28
5453,11590,27
5453,3389,27
5453,9886,27
5453,32996,27
5453,19983,26
5453,3371,25
5453,33153,25
5453,24960,24
5453,30521,24
5453,27535,22
5453,3392,21
5453,33165,20
5453,6838,18
5453,10197,18
5453,11221,18
5453,1078,18
5453,8084,18
5453,13242,18
5453,29466,18
5453,25765,17
5453,17213,17
5453,29457,17
5453,6729,17
5453,1010,17
5453,13794,17
5453,6953,16
5453,6829,16
5453,33125,16
5453,33116,16
5453,10210,16
5453,6949,16
5453,13240,16
5453,25144,16
5453,25143,16
5453,25234,15
5453,5090,15
5453,20781,15
5453,23037,15
5453,33138,15
5453,29492,15
5453,7924,15
5453,16381,15
5453,22034,14
5453,25151,14
5453,18640,14
5453,25630,14
5453,33045,14
5453,10644,13
5453,21989,13
5453,32586,13
5453,7484,13
5453,24964,12
5453,16799,12
5453,25153,12
5453,2277,12
5453,18054,12
5453,3379,12
5453,25148,12
5453,25169,12
5453,23349,12
5453,4076,12
5453,33049,12
5453,25152,11
5454,30574,13018
5454,33114,2145
5454,32989,885
5454,11743,636
5454,5207,589
5454,6750,568
5454,27199,505
5454,8717,433
5454,11557,418
5454,26138,346
5454,8055,336
5454,22743,298
5454,29452,250
5454,25438,173
5454,12600,148
5454,33012,131
5454,22753,121
5454,7852,105
5454,6828,94
5454,15169,78
5454,29464,77
5454,9221,76
5454,33124,75
5454,18045,69
5454,2612,69
5454,20849,66
5454,20774,65
5454,33023,64
5454,28945,58
5454,33004,52
5454,14370,51
5454,6766,48
5454,19983,43
5454,25436,41
5454,28974,40
5454,22689,39
5454,5481,39
5454,32996,38
5454,24960,37
5454,3389,36
5454,27845,36
5454,27846,36
5454,615,35
5454,33153,35
5454,8067,33
5454,9886,33
5454,22034,32
5454,33165,31
5454,11590,30
5454,3371,30
5454,11221,29
5454,1078,29
5454,6729,27
5454,617,26
5454,29466,26
5454,3392,25
5454,27535,25
5454,30521,25
5454,25150,25
5454,6838,25
5454,6829,25
5454,5090,24
5454,29457,24
5454,6953,22
5454,33125,22
5454,33138,22
5454,1010,22
5454,17213,21
5454,29492,21
5454,10197,20
5454,14064,20
5454,33116,20
5454,15048,20
5454,22344,20
5454,13240,20
5454,13794,20
5454,8084,20
5454,6857,19
5454,25765,19
5454,18640,19
5454,22944,19
5454,5036,19
5454,20547,19
5454,13242,19
5454,16381,19
5454,21989,18
5454,6949,18
5454,5180,18
5454,28964,18
5454,7484,18
5454,11505,17
5454,25234,17
5454,10644,17
5454,25152,17
5454,609,17
5454,10210,17
5454,31155,17
5454,32973,17
5454,17124,16
5454,25630,16
6294,30574,4699
6294,11305,2112
6294,11743,1277
6294,8717,928
6294,27199,451
6294,19974,366
6294,7457,327
6294,11557,307
6294,26785,236
6294,33009,233
6294,22743,227
6294,32989,226
6294,6953,186
6294,5207,175
6294,18886,173
6294,18045,172
6294,11152,172
6294,28610,169
6294,11590,159
6294,14361,158
6294,11370,151
6294,3389,149
6294,17124,148
6294,2104,138
6294,11497,138
6294,6857,129
6294,6895,123
6294,4949,118
6294,24960,117
6294,22034,116
6294,26138,116
6294,26897,114
6294,6828,113
6294,29452,113
6294,25765,108
6294,3392,104
6294,6960,98
6294,33114,89
6294,12680,88
6294,3371,87
6294,33012,85
6294,1691,83
6294,11376,81
6294,29011,80
6294,25152,78
6294,16799,78
6294,25151,77
6294,25150,77
6294,11148,75
6294,33124,73
6294,10644,72
6294,20774,71
6294,7404,70
6294,25149,70
6294,26837,70
6294,9221,69
6294,22753,68
6294,11643,68
6294,25148,68
6294,21989,67
6294,6838,67
6294,11491,66
6294,17213,62
6294,6914,62
6294,26842,61
6294,11162,58
6294,25506,57
6294,25822,56
6294,20824,54
6294,22689,54
6294,30860,54
6294,30573,53
6294,6976,53
6294,19524,53
6294,26771,53
6294,33023,53
6294,33121,53
6294,20939,52
6294,25153,52
6294,6920,52
6294,28300,52
6294,18640,51
6294,30521,50
6294,25167,50
6294,923,50
6294,30667,50
6294,11574,49
6294,33165,48
6294,27412,48
6294,11658,48
6294,22973,47
6294,27535,47
6294,2106,47
6294,11644,47
6294,5094,47
6294,32095,46
6294,10094,45
6294,20547,45
6294,25011,43
6294,12035,42
6671,30574,200
6671,6828,90
6671,17124,74
6671,9221,46
6671,8717,39
6671,22753,37
6671,27669,28
6671,17129,25
6671,11557,24
6671,18045,23
6671,16799,22
6671,11743,18
6671,8832,18
6671,15067,17
6671,10644,15
6671,6920,14
6671,5207,13
6671,6953,13
6671,33165,13
6671,28751,13
6671,25034,12
6671,21689,12
6671,24960,11
6671,15169,11
6671,7404,11
6671,6840,11
6671,20849,10
6671,923,10
6671,2690,10
6671,22034,9
6671,12948,9
6671,6597,9
6671,17090,9
6671,27693,9
6671,5161,9
6671,25992,9
6671,22743,8
6671,33012,8
6671,33124,8
6671,14064,8
6671,6909,8
6671,27656,8
6671,461,8
6671,7725,8
6671,1691,7
6671,6857,7
6671,2106,7
6671,1120,7
6671,10641,7
6671,6843,7
6671,23349,7
6671,10404,7
6671,10658,7
6671,11305,6
6671,32989,6
6671,1128,6
6671,19974,6
6671,25234,6
6671,27535,6
6671,14764,6
6671,32586,6
6671,10093,6
6671,6973,6
6671,6949,6
6671,26735,6
6671,5481,6
6671,19983,6
6671,33150,6
6671,33113,6
6671,6992,6
6671,20125,6
6671,27683,6
6671,17085,6
6671,25765,5
6671,33153,5
6671,1642,5
6671,20785,5
6671,25149,5
6671,25000,5
6671,17086,5
6671,21773,5
6671,12680,5
6671,6995,5
6671,6996,5
6671,8833,5
6671,25323,5
6671,20774,4
6671,6895,4
6671,5751,4
6671,25167,4
6671,22545,4
6671,10397,4
6671,12296,4
6671,24993,4
6671,20797,4
6671,25822,4
6671,27682,4
6671,28525,4
6671,6902,4
6671,30768,4
7389,30574,14018
7389,7778,1029
7389,13561,866
7389,13547,367
7389,33114,201
7389,19357,141
7389,29005,132
7389,11305,129
7389,32989,120
7389,11557,117
7389,7806,107
7389,7746,100
7389,11743,98
7389,8717,92
7389,7739,81
7389,28999,68
7389,13568,59
7389,27199,56
7389,22743,49
7389,26837,48
7389,19359,48
7389,7784,46
7389,26771,40
7389,13528,38
7389,13564,33
7389,26343,31
7389,18045,25
7389,1691,24
7389,5207,23
7389,10197,23
7389,30639,23
7389,25151,22
7389,7843,22
7389,29452,21
7389,13597,20
7389,7858,19
7389,18886,18
7389,25152,17
7389,7743,17
7389,19052,16
7389,25150,15
7389,25093,15
7389,28994,15
7389,7836,14
7389,29011,13
7389,7852,13
7389,18054,13
7389,30521,12
7389,5481,12
7389,7824,12
7389,7760,12
7389,13550,12
7389,26785,11
7389,8517,11
7389,29001,11
7389,11221,10
7389,15048,10
7389,13575,10
7389,18001,10
7389,7830,10
7389,11590,9
7389,9221,9
7389,31617,9
7389,33012,9
7389,17213,9
7389,12600,9
7389,1540,9
7389,2056,9
7389,19103,9
7389,13565,9
7389,13588,9
7389,30687,9
7389,13583,9
7389,22973,8
7389,33124,8
7389,26138,8
7389,33153,8
7389,10093,8
7389,13555,8
7389,27176,8
7389,25122,8
7389,29008,8
7389,28992,8
7389,25153,7
7389,1542,7
7389,18051,7
7389,12035,7
7389,617,7
7389,13593,7
7389,13294,7
7389,24728,7
7389,7750,7
7389,7807,7
7389,29025,7
7389,24997,6
7389,24995,6
7389,25000,6
7389,751,6
7389,18011,6
7389,7827,6
7980,30574,3763
7980,11305,387
7980,25554,263
7980,11743,223
7980,33114,217
7980,11557,121
7980,22743,110
7980,6953,110
7980,6828,92
7980,2580,91
7980,1691,79
7980,5207,74
7980,32989,73
7980,27199,68
7980,5702,65
7980,9221,56
7980,6857,55
7980,6888,54
7980,8717,46
7980,6838,35
7980,6895,34
7980,25556,34
7980,26785,31
7980,17124,30
7980,22753,26
7980,19974,25
7980,6829,19
7980,20774,18
7980,22034,18
7980,11370,18
7980,33012,18
7980,30521,18
7980,20849,17
7980,18045,17
7980,6847,16
7980,14361,16
7980,29244,16
7980,26897,15
7980,16799,15
7980,2545,15
7980,33009,14
7980,33165,14
7980,2556,14
7980,29452,13
7980,6960,13
7980,10731,13
7980,2707,13
7980,15169,11
7980,17129,11
7980,6914,11
7980,6976,11
7980,30860,11
7980,2554,11
7980,16042,10
7980,5090,9
7980,32586,9
7980,16805,9
7980,10210,9
7980,25034,9
7980,20785,9
7980,33113,9
7980,2706,9
7980,26842,8
7980,6840,8
7980,11372,8
7980,5751,7
7980,21989,7
7980,6909,7
7980,21892,7
7980,1540,7
7980,6992,7
7980,487,7
7980,27289,7
7980,11590,6
7980,11497,6
7980,10644,6
7980,33124,6
7980,27535,6
7980,20781,6
7980,1642,6
7980,923,6
7980,25033,6
7980,6949,6
7980,25220,6
7980,11378,6
7980,16043,6
7980,5703,6
7980,7457,5
7980,6920,5
7980,14064,5
7980,6948,5
7980,22944,5
7980,11376,5
7980,19983,5
7980,33023,5
7980,30667,5
7980,2573,5
7980,17085,5
7980,5696,5
7980,25555,5
7981,30574,3630
7981,11305,930
7981,25554,260
7981,11743,229
7981,33114,210
7981,11557,119
7981,22743,117
7981,6953,110
7981,6828,93
7981,1691,84
7981,5207,76
7981,2580,76
7981,27199,71
7981,32989,69
7981,5702,65
7981,9221,63
7981,6857,59
7981,8717,54
7981,6888,54
7981,25556,35
7981,6838,33
7981,6895,32
7981,26785,29
7981,22753,26
7981,17124,26
7981,19974,23
7981,11370,22
7981,30521,20
7981,14361,20
7981,20849,19
7981,6829,19
7981,6847,19
7981,20774,17
7981,16799,17
7981,17129,17
7981,22034,16
7981,33165,16
7981,29244,16
7981,29452,15
7981,2556,15
7981,33012,14
7981,6960,14
7981,33009,13
7981,18045,13
7981,2545,13
7981,2554,13
7981,26897,12
7981,5090,11
7981,6914,11
7981,2706,11
7981,2707,11
7981,15169,10
7981,10731,10
7981,1540,10
7981,5751,9
7981,22689,9
7981,6920,9
7981,10210,9
7981,16042,9
7981,21989,8
7981,32586,8
7981,6976,8
7981,30860,8
7981,24960,7
7981,16805,7
7981,25034,7
7981,20785,7
7981,21892,7
7981,33113,7
7981,11372,7
7981,2573,7
7981,11378,7
7981,27289,7
7981,16043,7
7981,11590,6
7981,10644,6
7981,10197,6
7981,20781,6
7981,6909,6
7981,1542,6
7981,6840,6
7981,923,6
7981,6949,6
7981,6948,6
7981,22944,6
7981,19983,6
7981,6992,6
7981,5703,6
7981,25555,6
7981,3392,5
7981,33124,5
7981,17213,5
7981,26842,5
7981,11340,5
7981,25011,5
7981,14064,5
7981,14764,5
7981,6122,5
7981,11773,5
7981,30667,5
7983,11305,1234
7983,30574,395
7983,11743,316
7983,33114,293
7983,25554,286
7983,6953,154
7983,6828,140
7983,22743,130
7983,11557,120
7983,2580,97
7983,5207,93
7983,27199,91
7983,1691,90
7983,32989,87
7983,6857,83
7983,5702,72
7983,6888,68
7983,9221,68
7983,26785,49
7983,6838,49
7983,6895,45
7983,17124,44
7983,25556,34
7983,22753,33
7983,19974,30
7983,6829,29
7983,11370,28
7983,22034,25
7983,6847,24
7983,20774,22
7983,16799,22
7983,6960,21
7983,14361,21
7983,20849,20
7983,33012,20
7983,18045,20
7983,29244,20
7983,33165,19
7983,30521,18
7983,17129,18
7983,2556,18
7983,26897,16
7983,33009,15
7983,2545,15
7983,25034,14
7983,6920,13
7983,6914,13
7983,10731,13
7983,21892,13
7983,29452,12
7983,5090,12
7983,26842,12
7983,11372,12
7983,2706,12
7983,2554,12
7983,8717,11
7983,16805,11
7983,10210,11
7983,6949,11
7983,19983,11
7983,30860,11
7983,487,11
7983,2707,11
7983,15169,10
7983,27535,10
7983,11340,10
7983,923,10
7983,11773,10
7983,1542,9
7983,6976,9
7983,25033,9
7983,20785,9
7983,1540,9
7983,2573,9
7983,17085,9
7983,24960,8
7983,5751,8
7983,22689,8
7983,33124,8
7983,11314,8
7983,26837,8
7983,16043,8
7983,16042,8
7983,3392,7
7983,21989,7
7983,11550,7
7983,17090,7
7983,22944,7
7983,33113,7
7983,5231,7
7983,6992,7
7983,33121,7
7983,25220,7
7983,27289,7
7983,11590,6
7983,17213,6
7983,6948,6
7983,6122,6
7983,6971,6
7983,13005,6
7987,11305,782
7987,30574,452
7987,25554,255
7987,33114,187
7987,11743,175
7987,22743,111
7987,6953,99
7987,11557,89
7987,6828,70
7987,5207,69
7987,9221,65
7987,27199,64
7987,2580,63
7987,1691,60
7987,32989,58
7987,5702,57
7987,6888,51
7987,6857,48
7987,6838,34
7987,22753,31
7987,25556,29
7987,6895,26
7987,17124,25
7987,20774,23
7987,26785,22
7987,19974,21
7987,30521,19
7987,6829,18
7987,33012,17
7987,18045,16
7987,16799,16
7987,8717,15
7987,11370,15
7987,20849,15
7987,2556,15
7987,22034,14
7987,33165,14
7987,17129,14
7987,6847,14
7987,14361,12
7987,2545,12
7987,2554,12
7987,2707,12
7987,33009,11
7987,6914,11
7987,10210,11
7987,29244,11
7987,29452,10
7987,5090,9
7987,6960,9
7987,26897,9
7987,20785,9
7987,2706,9
7987,15169,8
7987,11340,8
7987,10731,8
7987,32586,8
7987,16805,8
7987,16042,8
7987,24960,7
7987,6976,7
7987,25034,7
7987,27289,7
7987,22689,6
7987,33124,6
7987,21989,6
7987,26842,6
7987,6909,6
7987,1542,6
7987,11376,6
7987,19983,6
7987,33113,6
7987,30860,6
7987,19882,6
7987,2573,6
7987,11378,6
7987,11550,5
7987,6920,5
7987,25033,5
7987,6866,5
7987,6949,5
7987,21892,5
7987,26837,5
7987,1540,5
7987,22944,5
7987,6122,5
7987,5231,5
7987,30667,5
7987,5703,5
7987,25555,5
7987,5751,4
7987,10197,4
7987,25011,4
7987,26735,4
7987,6843,4
7987,17086,4
7987,26771,4
7987,12663,4
7987,6907,4
7987,11310,4
7996,11305,3690
7996,11557,921
7996,33114,875
7996,11743,829
7996,30574,739
7996,6953,469
7996,22743,353
7996,32989,320
7996,1691,307
7996,27199,280
7996,6857,274
7996,5207,256
7996,6888,218
7996,17124,168
7996,19974,146
7996,9221,144
7996,8717,136
7996,26785,132
7996,7457,130
7996,16799,91
7996,6960,80
7996,11370,78
7996,22753,74
7996,17129,73
7996,18045,72
7996,17213,69
7996,33165,60
7996,3389,58
7996,20849,55
7996,20774,52
7996,26897,52
7996,6920,52
7996,6829,52
7996,22034,50
7996,3392,48
7996,33009,48
7996,16805,48
7996,6914,46
7996,14361,45
7996,24960,44
7996,29244,44
7996,30521,43
7996,19983,43
7996,3371,42
7996,15169,41
7996,2545,41
7996,6847,40
7996,21892,40
7996,33012,39
7996,22689,37
7996,26842,37
7996,25556,37
7996,25765,36
7996,10731,36
7996,29452,35
7996,6976,34
7996,17090,34
7996,1542,33
7996,2573,33
7996,30573,30
7996,32586,30
7996,2707,30
7996,11590,29
7996,5090,29
7996,2554,29
7996,6948,28
7996,1540,28
7996,11505,27
7996,11376,26
7996,30860,26
7996,2706,26
7996,2556,26
7996,25034,25
7996,3377,25
7996,17086,25
7996,9477,25
7996,22944,25
7996,6909,24
7996,7404,24
7996,26774,24
7996,33124,23
7996,6949,23
7996,20785,23
7996,26837,23
7996,5751,22
7996,6840,22
7996,21989,21
7996,27535,21
7996,11340,21
7996,25014,21
7996,10210,20
7996,3379,20
7996,1416,20
7996,19882,20
7996,11378,20
7996,2550,20
7996,11314,19
7996,7484,19
7996,11773,19
7996,13005,19
7999,30574,1299
7999,11305,810
7999,25554,267
